id,station_id,precip_rate,precip_accum,precip_time
1521818,18,0,0,2024-12-05 05:30:07
1521819,19,0,0,2024-12-05 05:30:07
1521820,20,0,0,2024-12-05 05:30:07
1521821,21,0,0,2024-12-05 05:30:07
1521822,22,--:--,--:--,2024-12-05 05:30:07
1521823,23,0,0,2024-12-05 05:30:07
1521824,24,--:--,--:--,2024-12-05 05:30:07
1521825,25,0,0,2024-12-05 05:30:07
1521826,26,0,0,2024-12-05 05:30:07
1521827,27,0,0,2024-12-05 05:30:07
1521828,28,0,0,2024-12-05 05:30:07
1521829,1,0,0,2024-12-05 05:35:11
1521830,2,0,0,2024-12-05 05:35:11
1521831,3,0,0,2024-12-05 05:35:11
1521832,4,0,0,2024-12-05 05:35:11
1521833,5,0,0,2024-12-05 05:35:11
1521834,6,--:--,--:--,2024-12-05 05:35:11
1521835,7,0,0,2024-12-05 05:35:11
1521836,8,--:--,--:--,2024-12-05 05:35:11
1521837,9,0,0,2024-12-05 05:35:11
1521838,10,0,0,2024-12-05 05:35:11
1521839,11,0,0,2024-12-05 05:35:11
1521840,12,0,0,2024-12-05 05:35:11
1521841,13,--:--,--:--,2024-12-05 05:35:11
1521842,14,0,0,2024-12-05 05:35:11
1521843,15,--:--,--:--,2024-12-05 05:35:11
1521844,16,0,0,2024-12-05 05:35:11
1521845,17,--:--,--:--,2024-12-05 05:35:11
1521846,18,0,0,2024-12-05 05:35:11
1521847,19,0,0,2024-12-05 05:35:11
1521848,20,0,0,2024-12-05 05:35:11
1521849,21,0,0,2024-12-05 05:35:11
1521850,22,--:--,--:--,2024-12-05 05:35:11
1521851,23,0,0,2024-12-05 05:35:11
1521852,24,--:--,--:--,2024-12-05 05:35:11
1521853,25,0,0,2024-12-05 05:35:11
1521854,26,0,0,2024-12-05 05:35:11
1521855,27,0,0,2024-12-05 05:35:11
1521856,28,0,0,2024-12-05 05:35:11
1521857,1,0,0,2024-12-05 05:40:11
1521858,2,0,0,2024-12-05 05:40:11
1521859,3,0,0,2024-12-05 05:40:11
1521860,4,0,0,2024-12-05 05:40:11
1521861,5,0,0,2024-12-05 05:40:11
1521862,6,--:--,--:--,2024-12-05 05:40:11
1521863,7,0,0,2024-12-05 05:40:11
1521864,8,--:--,--:--,2024-12-05 05:40:11
1521865,9,0,0,2024-12-05 05:40:11
1521866,10,0,0,2024-12-05 05:40:11
1521867,11,0,0,2024-12-05 05:40:11
1521868,12,0,0,2024-12-05 05:40:11
1521869,13,--:--,--:--,2024-12-05 05:40:11
1521870,14,0,0,2024-12-05 05:40:11
1521871,15,--:--,--:--,2024-12-05 05:40:11
1521872,16,0,0,2024-12-05 05:40:11
1521873,17,--:--,--:--,2024-12-05 05:40:11
1521874,18,0,0,2024-12-05 05:40:11
1521875,19,0,0,2024-12-05 05:40:11
1521876,20,0,0,2024-12-05 05:40:11
1521877,21,0,0,2024-12-05 05:40:11
1521878,22,--:--,--:--,2024-12-05 05:40:11
1521879,23,0,0,2024-12-05 05:40:11
1521880,24,--:--,--:--,2024-12-05 05:40:11
1521881,25,0,0,2024-12-05 05:40:11
1521882,26,0,0,2024-12-05 05:40:11
1521883,27,0,0,2024-12-05 05:40:11
1521884,28,0,0,2024-12-05 05:40:11
1521885,1,0,0,2024-12-05 05:45:12
1521886,2,0,0,2024-12-05 05:45:12
1521887,3,0,0,2024-12-05 05:45:13
1521888,4,0,0,2024-12-05 05:45:13
1521889,5,0,0,2024-12-05 05:45:13
1521890,6,--:--,--:--,2024-12-05 05:45:13
1521891,7,0,0,2024-12-05 05:45:13
1521892,8,--:--,--:--,2024-12-05 05:45:13
1521893,9,0,0,2024-12-05 05:45:13
1521894,10,0,0,2024-12-05 05:45:13
1521895,11,0,0,2024-12-05 05:45:13
1521896,12,0,0,2024-12-05 05:45:13
1521897,13,--:--,--:--,2024-12-05 05:45:13
1521898,14,0,0,2024-12-05 05:45:13
1521899,15,--:--,--:--,2024-12-05 05:45:13
1521900,16,0,0,2024-12-05 05:45:13
1521901,17,--:--,--:--,2024-12-05 05:45:13
1521902,18,0,0,2024-12-05 05:45:13
1521903,19,0,0,2024-12-05 05:45:13
1521904,20,0,0,2024-12-05 05:45:13
1521905,21,0,0,2024-12-05 05:45:13
1521906,22,--:--,--:--,2024-12-05 05:45:13
1521907,23,0,0,2024-12-05 05:45:13
1521908,24,--:--,--:--,2024-12-05 05:45:13
1521909,25,0,0,2024-12-05 05:45:13
1521910,26,0,0,2024-12-05 05:45:13
1521911,27,0,0,2024-12-05 05:45:13
1521912,28,0,0,2024-12-05 05:45:13
1521913,1,0,0,2024-12-05 05:50:12
1521914,2,0,0,2024-12-05 05:50:12
1521915,3,0,0,2024-12-05 05:50:12
1521916,4,0,0,2024-12-05 05:50:12
1521917,5,0,0,2024-12-05 05:50:12
1521918,6,--:--,--:--,2024-12-05 05:50:12
1521919,7,0,0,2024-12-05 05:50:12
1521920,8,--:--,--:--,2024-12-05 05:50:12
1521921,9,0,0,2024-12-05 05:50:12
1521922,10,0,0,2024-12-05 05:50:12
1521923,11,0,0,2024-12-05 05:50:12
1521924,12,0,0,2024-12-05 05:50:12
1521925,13,--:--,--:--,2024-12-05 05:50:12
1521926,14,0,0,2024-12-05 05:50:12
1521927,15,--:--,--:--,2024-12-05 05:50:12
1521928,16,0,0,2024-12-05 05:50:12
1521929,17,--:--,--:--,2024-12-05 05:50:12
1521930,18,0,0,2024-12-05 05:50:12
1521931,19,0,0,2024-12-05 05:50:12
1521932,20,0,0,2024-12-05 05:50:12
1521933,21,0,0,2024-12-05 05:50:12
1521934,22,--:--,--:--,2024-12-05 05:50:12
1521935,23,0,0,2024-12-05 05:50:12
1521936,24,--:--,--:--,2024-12-05 05:50:12
1521937,25,0,0,2024-12-05 05:50:12
1521938,26,0,0,2024-12-05 05:50:12
1521939,27,0,0,2024-12-05 05:50:12
1521940,28,0,0,2024-12-05 05:50:12
1521941,1,0,0,2024-12-05 05:55:12
1521942,2,0,0,2024-12-05 05:55:12
1521943,3,0,0,2024-12-05 05:55:12
1521944,4,0,0,2024-12-05 05:55:12
1521945,5,0,0,2024-12-05 05:55:12
1521946,6,--:--,--:--,2024-12-05 05:55:12
1521947,7,0,0,2024-12-05 05:55:12
1521948,8,--:--,--:--,2024-12-05 05:55:12
1521949,9,0,0,2024-12-05 05:55:12
1521950,10,0,0,2024-12-05 05:55:12
1521951,11,0,0,2024-12-05 05:55:12
1521952,12,0,0,2024-12-05 05:55:12
1521953,13,--:--,--:--,2024-12-05 05:55:12
1521954,14,0,0,2024-12-05 05:55:12
1521955,15,--:--,--:--,2024-12-05 05:55:12
1521956,16,0,0,2024-12-05 05:55:12
1521957,17,--:--,--:--,2024-12-05 05:55:12
1521958,18,0,0,2024-12-05 05:55:12
1521959,19,0,0,2024-12-05 05:55:12
1521960,20,0,0,2024-12-05 05:55:12
1521961,21,0,0,2024-12-05 05:55:12
1521962,22,--:--,--:--,2024-12-05 05:55:12
1521963,23,0,0,2024-12-05 05:55:12
1521964,24,--:--,--:--,2024-12-05 05:55:12
1521965,25,0,0,2024-12-05 05:55:12
1521966,26,0,0,2024-12-05 05:55:12
1521967,27,0,0,2024-12-05 05:55:12
1521968,28,0,0,2024-12-05 05:55:12
1521969,1,0,0,2024-12-05 06:00:12
1521970,2,0,0,2024-12-05 06:00:12
1521971,3,0,0,2024-12-05 06:00:12
1521972,4,0,0,2024-12-05 06:00:12
1521973,5,0,0,2024-12-05 06:00:12
1521974,6,--:--,--:--,2024-12-05 06:00:12
1521975,7,0,0,2024-12-05 06:00:12
1521976,8,--:--,--:--,2024-12-05 06:00:12
1521977,9,0,0,2024-12-05 06:00:12
1521978,10,0,0,2024-12-05 06:00:12
1521979,11,0,0,2024-12-05 06:00:12
1521980,12,0,0,2024-12-05 06:00:12
1521981,13,--:--,--:--,2024-12-05 06:00:12
1521982,14,0,0,2024-12-05 06:00:12
1521983,15,--:--,--:--,2024-12-05 06:00:12
1521984,16,0,0,2024-12-05 06:00:12
1521985,17,--:--,--:--,2024-12-05 06:00:12
1521986,18,0,0,2024-12-05 06:00:12
1521987,19,0,0,2024-12-05 06:00:12
1521988,20,0,0,2024-12-05 06:00:12
1521989,21,0,0,2024-12-05 06:00:12
1521990,22,--:--,--:--,2024-12-05 06:00:12
1521991,23,0,0,2024-12-05 06:00:12
1521992,24,--:--,--:--,2024-12-05 06:00:12
1521993,25,0,0,2024-12-05 06:00:12
1521994,26,0,0,2024-12-05 06:00:12
1521995,27,0,0,2024-12-05 06:00:12
1521996,28,0,0,2024-12-05 06:00:12
1521997,1,0,0,2024-12-05 06:05:12
1521998,2,0,0,2024-12-05 06:05:12
1521999,3,0,0,2024-12-05 06:05:12
1522000,4,0,0,2024-12-05 06:05:12
1522001,5,0,0,2024-12-05 06:05:12
1522002,6,--:--,--:--,2024-12-05 06:05:12
1522003,7,0,0,2024-12-05 06:05:12
1522004,8,--:--,--:--,2024-12-05 06:05:12
1522005,9,0,0,2024-12-05 06:05:12
1522006,10,0,0,2024-12-05 06:05:12
1522007,11,0,0,2024-12-05 06:05:12
1522008,12,0,0,2024-12-05 06:05:12
1522009,13,--:--,--:--,2024-12-05 06:05:12
1522010,14,0,0,2024-12-05 06:05:12
1522011,15,--:--,--:--,2024-12-05 06:05:12
1522012,16,0,0,2024-12-05 06:05:12
1522013,17,--:--,--:--,2024-12-05 06:05:12
1522014,18,0,0,2024-12-05 06:05:12
1522015,19,0,0,2024-12-05 06:05:12
1522016,20,0,0,2024-12-05 06:05:12
1522017,21,0,0,2024-12-05 06:05:12
1522018,22,--:--,--:--,2024-12-05 06:05:12
1522019,23,0,0,2024-12-05 06:05:12
1522020,24,--:--,--:--,2024-12-05 06:05:12
1522021,25,0,0,2024-12-05 06:05:12
1522022,26,0,0,2024-12-05 06:05:12
1522023,27,0,0,2024-12-05 06:05:12
1522024,28,0,0,2024-12-05 06:05:12
1522025,1,0,0,2024-12-05 06:10:10
1522026,2,0,0,2024-12-05 06:10:10
1522027,3,0,0,2024-12-05 06:10:10
1522028,4,0,0,2024-12-05 06:10:10
1522029,5,0,0,2024-12-05 06:10:10
1522030,6,--:--,--:--,2024-12-05 06:10:10
1522031,7,0,0,2024-12-05 06:10:10
1522032,8,--:--,--:--,2024-12-05 06:10:10
1522033,9,0,0,2024-12-05 06:10:10
1522034,10,0,0,2024-12-05 06:10:10
1522035,11,0,0,2024-12-05 06:10:10
1522036,12,0,0,2024-12-05 06:10:10
1522037,13,--:--,--:--,2024-12-05 06:10:10
1522038,14,0,0,2024-12-05 06:10:10
1522039,15,--:--,--:--,2024-12-05 06:10:10
1522040,16,0,0,2024-12-05 06:10:10
1522041,17,--:--,--:--,2024-12-05 06:10:10
1522042,18,0,0,2024-12-05 06:10:10
1522043,19,0,0,2024-12-05 06:10:10
1522044,20,0,0,2024-12-05 06:10:10
1522045,21,0,0,2024-12-05 06:10:10
1522046,22,--:--,--:--,2024-12-05 06:10:10
1522047,23,0,0,2024-12-05 06:10:10
1522048,24,--:--,--:--,2024-12-05 06:10:10
1522049,25,0,0,2024-12-05 06:10:10
1522050,26,0,0,2024-12-05 06:10:10
1522051,27,0,0,2024-12-05 06:10:10
1522052,28,0,0,2024-12-05 06:10:10
1522053,1,0,0,2024-12-05 06:15:09
1522054,2,0,0,2024-12-05 06:15:09
1522055,3,0,0,2024-12-05 06:15:09
1522056,4,0,0,2024-12-05 06:15:09
1522057,5,0,0,2024-12-05 06:15:09
1522058,6,--:--,--:--,2024-12-05 06:15:09
1522059,7,0,0,2024-12-05 06:15:09
1522060,8,--:--,--:--,2024-12-05 06:15:09
1522061,9,0,0,2024-12-05 06:15:09
1522062,10,0,0,2024-12-05 06:15:09
1522063,11,0,0,2024-12-05 06:15:09
1522064,12,0,0,2024-12-05 06:15:09
1522065,13,--:--,--:--,2024-12-05 06:15:09
1522066,14,0,0,2024-12-05 06:15:09
1522067,15,--:--,--:--,2024-12-05 06:15:09
1522068,16,0,0,2024-12-05 06:15:09
1522069,17,--:--,--:--,2024-12-05 06:15:09
1522070,18,0,0,2024-12-05 06:15:10
1522071,19,0,0,2024-12-05 06:15:10
1522072,20,0,0,2024-12-05 06:15:10
1522073,21,0,0,2024-12-05 06:15:10
1522074,22,--:--,--:--,2024-12-05 06:15:10
1522075,23,0,0,2024-12-05 06:15:10
1522076,24,--:--,--:--,2024-12-05 06:15:10
1522077,25,0,0,2024-12-05 06:15:10
1522078,26,0,0,2024-12-05 06:15:10
1522079,27,0,0,2024-12-05 06:15:10
1522080,28,0,0,2024-12-05 06:15:10
1522081,1,0,0,2024-12-05 06:20:11
1522082,2,0,0,2024-12-05 06:20:11
1522083,3,0,0,2024-12-05 06:20:11
1522084,4,0,0,2024-12-05 06:20:11
1522085,5,0,0,2024-12-05 06:20:11
1522086,6,--:--,--:--,2024-12-05 06:20:11
1522087,7,0,0,2024-12-05 06:20:11
1522088,8,--:--,--:--,2024-12-05 06:20:11
1522089,9,0,0,2024-12-05 06:20:11
1522090,10,0,0,2024-12-05 06:20:11
1522091,11,0,0,2024-12-05 06:20:11
1522092,12,0,0,2024-12-05 06:20:11
1522093,13,--:--,--:--,2024-12-05 06:20:11
1522094,14,0,0,2024-12-05 06:20:11
1522095,15,--:--,--:--,2024-12-05 06:20:11
1522096,16,0,0,2024-12-05 06:20:11
1522097,17,--:--,--:--,2024-12-05 06:20:11
1522098,18,0,0,2024-12-05 06:20:11
1522099,19,0,0,2024-12-05 06:20:11
1522100,20,0,0,2024-12-05 06:20:11
1522101,21,0,0,2024-12-05 06:20:11
1522102,22,--:--,--:--,2024-12-05 06:20:11
1522103,23,0,0,2024-12-05 06:20:11
1522104,24,--:--,--:--,2024-12-05 06:20:11
1522105,25,0,0,2024-12-05 06:20:11
1522106,26,0,0,2024-12-05 06:20:11
1522107,27,0,0,2024-12-05 06:20:11
1522108,28,0,0,2024-12-05 06:20:11
1522109,1,0,0,2024-12-05 06:25:11
1522110,2,0,0,2024-12-05 06:25:11
1522111,3,0,0,2024-12-05 06:25:11
1522112,4,0,0,2024-12-05 06:25:11
1522113,5,0,0,2024-12-05 06:25:11
1522114,6,--:--,--:--,2024-12-05 06:25:11
1522115,7,0,0,2024-12-05 06:25:11
1522116,8,--:--,--:--,2024-12-05 06:25:11
1522117,9,0,0,2024-12-05 06:25:11
1522118,10,0,0,2024-12-05 06:25:11
1522119,11,0,0,2024-12-05 06:25:11
1522120,12,0,0,2024-12-05 06:25:11
1522121,13,--:--,--:--,2024-12-05 06:25:11
1522122,14,0,0,2024-12-05 06:25:11
1522123,15,--:--,--:--,2024-12-05 06:25:11
1522124,16,0,0,2024-12-05 06:25:11
1522125,17,--:--,--:--,2024-12-05 06:25:11
1522126,18,0,0,2024-12-05 06:25:11
1522127,19,0,0,2024-12-05 06:25:11
1522128,20,0,0,2024-12-05 06:25:11
1522129,21,0,0,2024-12-05 06:25:11
1522130,22,--:--,--:--,2024-12-05 06:25:11
1522131,23,0,0,2024-12-05 06:25:11
1522132,24,--:--,--:--,2024-12-05 06:25:11
1522133,25,0,0,2024-12-05 06:25:11
1522134,26,0,0,2024-12-05 06:25:11
1522135,27,0,0,2024-12-05 06:25:11
1522136,28,0,0,2024-12-05 06:25:11
1522137,1,0,0,2024-12-05 06:30:11
1522138,2,0,0,2024-12-05 06:30:11
1522139,3,0,0,2024-12-05 06:30:11
1522140,4,0,0,2024-12-05 06:30:11
1522141,5,0,0,2024-12-05 06:30:11
1522142,6,--:--,--:--,2024-12-05 06:30:11
1522143,7,0,0,2024-12-05 06:30:11
1522144,8,--:--,--:--,2024-12-05 06:30:11
1522145,9,0,0,2024-12-05 06:30:11
1522146,10,0,0,2024-12-05 06:30:11
1522147,11,0,0,2024-12-05 06:30:11
1522148,12,0,0,2024-12-05 06:30:11
1522149,13,--:--,--:--,2024-12-05 06:30:11
1522150,14,0,0,2024-12-05 06:30:11
1522151,15,--:--,--:--,2024-12-05 06:30:11
1522152,16,0,0,2024-12-05 06:30:12
1522153,17,--:--,--:--,2024-12-05 06:30:12
1522154,18,0,0,2024-12-05 06:30:12
1522155,19,0,0,2024-12-05 06:30:12
1522156,20,0,0,2024-12-05 06:30:12
1522157,21,0,0,2024-12-05 06:30:12
1522158,22,--:--,--:--,2024-12-05 06:30:12
1522159,23,0,0,2024-12-05 06:30:12
1522160,24,--:--,--:--,2024-12-05 06:30:12
1522161,25,0,0,2024-12-05 06:30:12
1522162,26,0,0,2024-12-05 06:30:12
1522163,27,0,0,2024-12-05 06:30:12
1522164,28,0,0,2024-12-05 06:30:12
1522165,1,0,0,2024-12-05 06:35:10
1522166,2,0,0,2024-12-05 06:35:10
1522167,3,0,0,2024-12-05 06:35:10
1522168,4,0,0,2024-12-05 06:35:10
1522169,5,0,0,2024-12-05 06:35:10
1522170,6,--:--,--:--,2024-12-05 06:35:10
1522171,7,0,0,2024-12-05 06:35:11
1522172,8,--:--,--:--,2024-12-05 06:35:11
1522173,9,0,0,2024-12-05 06:35:11
1522174,10,0,0,2024-12-05 06:35:11
1522175,11,0,0,2024-12-05 06:35:11
1522176,12,0,0,2024-12-05 06:35:11
1522177,13,--:--,--:--,2024-12-05 06:35:11
1522178,14,0,0,2024-12-05 06:35:11
1522179,15,--:--,--:--,2024-12-05 06:35:11
1522180,16,0,0,2024-12-05 06:35:11
1522181,17,--:--,--:--,2024-12-05 06:35:11
1522182,18,0,0,2024-12-05 06:35:11
1522183,19,0,0,2024-12-05 06:35:11
1522184,20,0,0,2024-12-05 06:35:11
1522185,21,0,0,2024-12-05 06:35:11
1522186,22,--:--,--:--,2024-12-05 06:35:11
1522187,23,0,0,2024-12-05 06:35:11
1522188,24,--:--,--:--,2024-12-05 06:35:11
1522189,25,0,0,2024-12-05 06:35:11
1522190,26,0,0,2024-12-05 06:35:11
1522191,27,0,0,2024-12-05 06:35:11
1522192,28,0,0,2024-12-05 06:35:11
1522193,1,0,0,2024-12-05 06:40:09
1522194,2,0,0,2024-12-05 06:40:09
1522195,3,0,0,2024-12-05 06:40:09
1522196,4,0,0,2024-12-05 06:40:09
1522197,5,0,0,2024-12-05 06:40:09
1522198,6,--:--,--:--,2024-12-05 06:40:09
1522199,7,0,0,2024-12-05 06:40:09
1522200,8,--:--,--:--,2024-12-05 06:40:09
1522201,9,0,0,2024-12-05 06:40:09
1522202,10,0,0,2024-12-05 06:40:09
1522203,11,0,0,2024-12-05 06:40:09
1522204,12,0,0,2024-12-05 06:40:09
1522205,13,--:--,--:--,2024-12-05 06:40:09
1522206,14,0,0,2024-12-05 06:40:09
1522207,15,--:--,--:--,2024-12-05 06:40:09
1522208,16,0,0,2024-12-05 06:40:09
1522209,17,--:--,--:--,2024-12-05 06:40:09
1522210,18,0,0,2024-12-05 06:40:09
1522211,19,0,0,2024-12-05 06:40:09
1522212,20,0,0,2024-12-05 06:40:09
1522213,21,0,0,2024-12-05 06:40:09
1522214,22,--:--,--:--,2024-12-05 06:40:09
1522215,23,0,0,2024-12-05 06:40:09
1522216,24,--:--,--:--,2024-12-05 06:40:09
1522217,25,0,0,2024-12-05 06:40:09
1522218,26,0,0,2024-12-05 06:40:09
1522219,27,0,0,2024-12-05 06:40:09
1522220,28,0,0,2024-12-05 06:40:09
1522221,1,0,0,2024-12-05 06:45:10
1522222,2,0,0,2024-12-05 06:45:10
1522223,3,0,0,2024-12-05 06:45:10
1522224,4,0,0,2024-12-05 06:45:10
1522225,5,0,0,2024-12-05 06:45:10
1522226,6,--:--,--:--,2024-12-05 06:45:10
1522227,7,0,0,2024-12-05 06:45:10
1522228,8,--:--,--:--,2024-12-05 06:45:10
1522229,9,0,0,2024-12-05 06:45:10
1522230,10,0,0,2024-12-05 06:45:10
1522231,11,0,0,2024-12-05 06:45:10
1522232,12,0,0,2024-12-05 06:45:10
1522233,13,--:--,--:--,2024-12-05 06:45:10
1522234,14,0,0,2024-12-05 06:45:10
1522235,15,--:--,--:--,2024-12-05 06:45:10
1522236,16,0,0,2024-12-05 06:45:10
1522237,17,--:--,--:--,2024-12-05 06:45:10
1522238,18,0,0,2024-12-05 06:45:10
1522239,19,0,0,2024-12-05 06:45:10
1522240,20,0,0,2024-12-05 06:45:10
1522241,21,0,0,2024-12-05 06:45:10
1522242,22,--:--,--:--,2024-12-05 06:45:10
1522243,23,0,0,2024-12-05 06:45:10
1522244,24,--:--,--:--,2024-12-05 06:45:10
1522245,25,0,0,2024-12-05 06:45:10
1522246,26,0,0,2024-12-05 06:45:10
1522247,27,0,0,2024-12-05 06:45:10
1522248,28,0,0,2024-12-05 06:45:10
1522249,1,0,0,2024-12-05 06:50:10
1522250,2,0,0,2024-12-05 06:50:10
1522251,3,0,0,2024-12-05 06:50:10
1522252,4,0,0,2024-12-05 06:50:10
1522253,5,0,0,2024-12-05 06:50:10
1522254,6,--:--,--:--,2024-12-05 06:50:10
1522255,7,0,0,2024-12-05 06:50:10
1522256,8,--:--,--:--,2024-12-05 06:50:10
1522257,9,0,0,2024-12-05 06:50:10
1522258,10,0,0,2024-12-05 06:50:10
1522259,11,0,0,2024-12-05 06:50:10
1522260,12,0,0,2024-12-05 06:50:10
1522261,13,--:--,--:--,2024-12-05 06:50:10
1522262,14,0,0,2024-12-05 06:50:10
1522263,15,--:--,--:--,2024-12-05 06:50:10
1522264,16,0,0,2024-12-05 06:50:10
1522265,17,--:--,--:--,2024-12-05 06:50:10
1522266,18,0,0,2024-12-05 06:50:10
1522267,19,0,0,2024-12-05 06:50:10
1522268,20,0,0,2024-12-05 06:50:10
1522269,21,0,0,2024-12-05 06:50:10
1522270,22,--:--,--:--,2024-12-05 06:50:10
1522271,23,0,0,2024-12-05 06:50:10
1522272,24,--:--,--:--,2024-12-05 06:50:10
1522273,25,0,0,2024-12-05 06:50:10
1522274,26,0,0,2024-12-05 06:50:10
1522275,27,0,0,2024-12-05 06:50:10
1522276,28,0,0,2024-12-05 06:50:10
1522277,1,0,0,2024-12-05 06:55:10
1522278,2,0,0,2024-12-05 06:55:10
1522279,3,0,0,2024-12-05 06:55:10
1522280,4,0,0,2024-12-05 06:55:10
1522281,5,0,0,2024-12-05 06:55:10
1522282,6,--:--,--:--,2024-12-05 06:55:10
1522283,7,0,0,2024-12-05 06:55:10
1522284,8,--:--,--:--,2024-12-05 06:55:10
1522285,9,0,0,2024-12-05 06:55:10
1522286,10,0,0,2024-12-05 06:55:10
1522287,11,0,0,2024-12-05 06:55:10
1522288,12,0,0,2024-12-05 06:55:10
1522289,13,--:--,--:--,2024-12-05 06:55:10
1522290,14,0,0,2024-12-05 06:55:10
1522291,15,--:--,--:--,2024-12-05 06:55:10
1522292,16,0,0,2024-12-05 06:55:10
1522293,17,--:--,--:--,2024-12-05 06:55:10
1522294,18,0,0,2024-12-05 06:55:10
1522295,19,0,0,2024-12-05 06:55:10
1522296,20,0,0,2024-12-05 06:55:10
1522297,21,0,0,2024-12-05 06:55:10
1522298,22,--:--,--:--,2024-12-05 06:55:10
1522299,23,0,0,2024-12-05 06:55:10
1522300,24,--:--,--:--,2024-12-05 06:55:10
1522301,25,0,0,2024-12-05 06:55:10
1522302,26,0,0,2024-12-05 06:55:10
1522303,27,0,0,2024-12-05 06:55:10
1522304,28,0,0,2024-12-05 06:55:10
1522305,1,0,0,2024-12-05 07:00:11
1522306,2,0,0,2024-12-05 07:00:11
1522307,3,0,0,2024-12-05 07:00:11
1522308,4,0,0,2024-12-05 07:00:11
1522309,5,0,0,2024-12-05 07:00:11
1522310,6,--:--,--:--,2024-12-05 07:00:11
1522311,7,0,0,2024-12-05 07:00:11
1522312,8,--:--,--:--,2024-12-05 07:00:11
1522313,9,0,0,2024-12-05 07:00:11
1522314,10,0,0,2024-12-05 07:00:11
1522315,11,0,0,2024-12-05 07:00:11
1522316,12,0,0,2024-12-05 07:00:11
1522317,13,--:--,--:--,2024-12-05 07:00:11
1522318,14,0,0,2024-12-05 07:00:11
1522319,15,--:--,--:--,2024-12-05 07:00:11
1522320,16,0,0,2024-12-05 07:00:11
1522321,17,--:--,--:--,2024-12-05 07:00:11
1522322,18,0,0,2024-12-05 07:00:11
1522323,19,0,0,2024-12-05 07:00:11
1522324,20,0,0,2024-12-05 07:00:11
1522325,21,0,0,2024-12-05 07:00:11
1522326,22,--:--,--:--,2024-12-05 07:00:11
1522327,23,0,0,2024-12-05 07:00:11
1522328,24,--:--,--:--,2024-12-05 07:00:11
1522329,25,0,0,2024-12-05 07:00:11
1522330,26,0,0,2024-12-05 07:00:11
1522331,27,0,0,2024-12-05 07:00:11
1522332,28,0,0,2024-12-05 07:00:11
1522333,1,0,0,2024-12-05 07:05:10
1522334,2,0,0,2024-12-05 07:05:10
1522335,3,0,0,2024-12-05 07:05:10
1522336,4,0,0,2024-12-05 07:05:10
1522337,5,0,0,2024-12-05 07:05:10
1522338,6,--:--,--:--,2024-12-05 07:05:10
1522339,7,0,0,2024-12-05 07:05:10
1522340,8,--:--,--:--,2024-12-05 07:05:10
1522341,9,0,0,2024-12-05 07:05:10
1522342,10,0,0,2024-12-05 07:05:10
1522343,11,0,0,2024-12-05 07:05:10
1522344,12,0,0,2024-12-05 07:05:10
1522345,13,--:--,--:--,2024-12-05 07:05:10
1522346,14,0,0,2024-12-05 07:05:10
1522347,15,--:--,--:--,2024-12-05 07:05:10
1522348,16,0,0,2024-12-05 07:05:10
1522349,17,--:--,--:--,2024-12-05 07:05:10
1522350,18,0,0,2024-12-05 07:05:10
1522351,19,0,0,2024-12-05 07:05:10
1522352,20,0,0,2024-12-05 07:05:10
1522353,21,0,0,2024-12-05 07:05:10
1522354,22,--:--,--:--,2024-12-05 07:05:10
1522355,23,0,0,2024-12-05 07:05:10
1522356,24,--:--,--:--,2024-12-05 07:05:10
1522357,25,0,0,2024-12-05 07:05:10
1522358,26,0,0,2024-12-05 07:05:10
1522359,27,0,0,2024-12-05 07:05:10
1522360,28,0,0,2024-12-05 07:05:10
1522361,1,0,0,2024-12-05 07:10:07
1522362,2,0,0,2024-12-05 07:10:07
1522363,3,0,0,2024-12-05 07:10:07
1522364,4,0,0,2024-12-05 07:10:07
1522365,5,0,0,2024-12-05 07:10:07
1522366,6,--:--,--:--,2024-12-05 07:10:07
1522367,7,0,0,2024-12-05 07:10:07
1522368,8,--:--,--:--,2024-12-05 07:10:07
1522369,9,0,0,2024-12-05 07:10:07
1522370,10,0,0,2024-12-05 07:10:07
1522371,11,0,0,2024-12-05 07:10:07
1522372,12,0,0,2024-12-05 07:10:07
1522373,13,--:--,--:--,2024-12-05 07:10:07
1522374,14,0,0,2024-12-05 07:10:07
1522375,15,--:--,--:--,2024-12-05 07:10:07
1522376,16,0,0,2024-12-05 07:10:07
1522377,17,--:--,--:--,2024-12-05 07:10:07
1522378,18,0,0,2024-12-05 07:10:07
1522379,19,0,0,2024-12-05 07:10:07
1522380,20,0,0,2024-12-05 07:10:07
1522381,21,0,0,2024-12-05 07:10:07
1522382,22,--:--,--:--,2024-12-05 07:10:07
1522383,23,0,0,2024-12-05 07:10:07
1522384,24,--:--,--:--,2024-12-05 07:10:07
1522385,25,0,0,2024-12-05 07:10:07
1522386,26,0,0,2024-12-05 07:10:07
1522387,27,0,0,2024-12-05 07:10:07
1522388,28,0,0,2024-12-05 07:10:07
1522389,1,0,0,2024-12-05 07:15:10
1522390,2,0,0,2024-12-05 07:15:10
1522391,3,0,0,2024-12-05 07:15:10
1522392,4,0,0,2024-12-05 07:15:10
1522393,5,0,0,2024-12-05 07:15:10
1522394,6,--:--,--:--,2024-12-05 07:15:10
1522395,7,0,0,2024-12-05 07:15:10
1522396,8,--:--,--:--,2024-12-05 07:15:10
1522397,9,0,0,2024-12-05 07:15:10
1522398,10,0,0,2024-12-05 07:15:10
1522399,11,0,0,2024-12-05 07:15:10
