id,station_id,precip_rate,precip_accum,precip_time
4165,21,0.00,0.00,2024-06-26 12:20:12
4166,22,--:--,--:--,2024-06-26 12:20:12
4167,23,0.00,0.00,2024-06-26 12:20:12
4168,24,--:--,--:--,2024-06-26 12:20:12
4169,25,0.00,0.00,2024-06-26 12:20:12
4170,26,0.00,0.00,2024-06-26 12:20:12
4171,27,0.00,0.00,2024-06-26 12:20:12
4172,28,0.00,0.00,2024-06-26 12:20:12
4173,1,0.00,0.00,2024-06-26 12:25:12
4174,2,0.00,0.00,2024-06-26 12:25:12
4175,3,0.00,0.00,2024-06-26 12:25:12
4176,4,0.00,9.91,2024-06-26 12:25:12
4177,5,--:--,--:--,2024-06-26 12:25:12
4178,6,1.80,43.41,2024-06-26 12:25:12
4179,7,--:--,--:--,2024-06-26 12:25:12
4180,8,--:--,--:--,2024-06-26 12:25:12
4181,9,0.00,0.00,2024-06-26 12:25:12
4182,10,0.00,0.00,2024-06-26 12:25:12
4183,11,0.00,0.00,2024-06-26 12:25:12
4184,12,0.00,0.00,2024-06-26 12:25:12
4185,13,--:--,--:--,2024-06-26 12:25:12
4186,14,0.00,0.00,2024-06-26 12:25:13
4187,15,0.00,0.00,2024-06-26 12:25:13
4188,16,0.00,0.00,2024-06-26 12:25:13
4189,17,--:--,--:--,2024-06-26 12:25:13
4190,18,0.00,0.00,2024-06-26 12:25:13
4191,19,0.00,0.00,2024-06-26 12:25:13
4192,20,0.00,0.00,2024-06-26 12:25:13
4193,21,0.00,0.00,2024-06-26 12:25:13
4194,22,--:--,--:--,2024-06-26 12:25:13
4195,23,0.00,0.00,2024-06-26 12:25:13
4196,24,--:--,--:--,2024-06-26 12:25:13
4197,25,0.00,0.00,2024-06-26 12:25:13
4198,26,0.00,0.00,2024-06-26 12:25:13
4199,27,0.00,0.00,2024-06-26 12:25:13
4200,28,0.00,0.00,2024-06-26 12:25:13
4201,1,0.00,0.00,2024-06-26 12:30:13
4202,2,0.00,0.00,2024-06-26 12:30:13
4203,3,0.00,0.00,2024-06-26 12:30:13
4204,4,0.00,9.91,2024-06-26 12:30:13
4205,5,--:--,--:--,2024-06-26 12:30:13
4206,6,3.00,43.61,2024-06-26 12:30:13
4207,7,--:--,--:--,2024-06-26 12:30:13
4208,8,--:--,--:--,2024-06-26 12:30:13
4209,9,0.00,0.00,2024-06-26 12:30:13
4210,10,0.00,0.00,2024-06-26 12:30:13
4211,11,0.00,0.00,2024-06-26 12:30:13
4212,12,0.00,0.00,2024-06-26 12:30:13
4213,13,--:--,--:--,2024-06-26 12:30:13
4214,14,0.00,0.00,2024-06-26 12:30:13
4215,15,0.00,0.00,2024-06-26 12:30:13
4216,16,0.00,0.00,2024-06-26 12:30:13
4217,17,--:--,--:--,2024-06-26 12:30:13
4218,18,0.00,0.00,2024-06-26 12:30:13
4219,19,0.00,0.00,2024-06-26 12:30:13
4220,20,0.00,0.00,2024-06-26 12:30:13
4221,21,0.00,0.00,2024-06-26 12:30:13
4222,22,--:--,--:--,2024-06-26 12:30:13
4223,23,0.00,0.00,2024-06-26 12:30:13
4224,24,--:--,--:--,2024-06-26 12:30:13
4225,25,0.00,0.00,2024-06-26 12:30:13
4226,26,0.00,0.00,2024-06-26 12:30:13
4227,27,0.00,0.00,2024-06-26 12:30:13
4228,28,0.00,0.00,2024-06-26 12:30:13
4229,1,0.00,0.00,2024-06-26 12:35:12
4230,2,0.00,0.00,2024-06-26 12:35:12
4231,3,0.00,0.00,2024-06-26 12:35:12
4232,4,0.00,9.91,2024-06-26 12:35:12
4233,5,--:--,--:--,2024-06-26 12:35:12
4234,6,15.01,45.90,2024-06-26 12:35:12
4235,7,--:--,--:--,2024-06-26 12:35:12
4236,8,--:--,--:--,2024-06-26 12:35:12
4237,9,0.00,0.00,2024-06-26 12:35:12
4238,10,0.00,0.00,2024-06-26 12:35:12
4239,11,0.00,0.00,2024-06-26 12:35:12
4240,12,0.00,0.00,2024-06-26 12:35:12
4241,13,--:--,--:--,2024-06-26 12:35:12
4242,14,0.00,0.00,2024-06-26 12:35:12
4243,15,0.00,0.00,2024-06-26 12:35:12
4244,16,0.00,0.00,2024-06-26 12:35:12
4245,17,--:--,--:--,2024-06-26 12:35:12
4246,18,0.00,0.00,2024-06-26 12:35:12
4247,19,0.00,0.00,2024-06-26 12:35:12
4248,20,0.00,0.00,2024-06-26 12:35:12
4249,21,0.00,0.00,2024-06-26 12:35:12
4250,22,--:--,--:--,2024-06-26 12:35:12
4251,23,0.00,0.00,2024-06-26 12:35:12
4252,24,--:--,--:--,2024-06-26 12:35:12
4253,25,0.00,0.00,2024-06-26 12:35:12
4254,26,0.00,0.00,2024-06-26 12:35:12
4255,27,0.00,0.00,2024-06-26 12:35:12
4256,28,0.00,0.00,2024-06-26 12:35:12
4257,1,0.00,0.00,2024-06-26 12:40:12
4258,2,0.00,0.00,2024-06-26 12:40:12
4259,3,0.00,0.00,2024-06-26 12:40:12
4260,4,0.00,9.91,2024-06-26 12:40:12
4261,5,--:--,--:--,2024-06-26 12:40:12
4262,6,29.39,48.49,2024-06-26 12:40:12
4263,7,--:--,--:--,2024-06-26 12:40:12
4264,8,--:--,--:--,2024-06-26 12:40:12
4265,9,0.00,0.00,2024-06-26 12:40:12
4266,10,0.00,0.00,2024-06-26 12:40:12
4267,11,0.00,0.00,2024-06-26 12:40:12
4268,12,0.00,0.00,2024-06-26 12:40:12
4269,13,--:--,--:--,2024-06-26 12:40:12
4270,14,0.00,0.00,2024-06-26 12:40:12
4271,15,0.00,0.00,2024-06-26 12:40:12
4272,16,0.00,0.00,2024-06-26 12:40:12
4273,17,--:--,--:--,2024-06-26 12:40:12
4274,18,0.00,0.00,2024-06-26 12:40:12
4275,19,0.00,0.00,2024-06-26 12:40:12
4276,20,0.00,0.00,2024-06-26 12:40:12
4277,21,0.00,0.00,2024-06-26 12:40:12
4278,22,--:--,--:--,2024-06-26 12:40:12
4279,23,0.00,0.00,2024-06-26 12:40:12
4280,24,--:--,--:--,2024-06-26 12:40:12
4281,25,0.00,0.00,2024-06-26 12:40:12
4282,26,0.00,0.00,2024-06-26 12:40:12
4283,27,0.00,0.00,2024-06-26 12:40:12
4284,28,0.00,0.00,2024-06-26 12:40:12
4285,1,0.00,0.00,2024-06-26 12:45:13
4286,2,0.00,0.00,2024-06-26 12:45:13
4287,3,0.00,0.00,2024-06-26 12:45:13
4288,4,0.00,9.91,2024-06-26 12:45:13
4289,5,--:--,--:--,2024-06-26 12:45:13
4290,6,16.79,48.69,2024-06-26 12:45:13
4291,7,--:--,--:--,2024-06-26 12:45:13
4292,8,--:--,--:--,2024-06-26 12:45:13
4293,9,0.00,0.00,2024-06-26 12:45:13
4294,10,0.00,0.00,2024-06-26 12:45:13
4295,11,0.00,0.00,2024-06-26 12:45:13
4296,12,0.00,0.00,2024-06-26 12:45:13
4297,13,--:--,--:--,2024-06-26 12:45:13
4298,14,0.00,0.00,2024-06-26 12:45:13
4299,15,0.00,0.00,2024-06-26 12:45:13
4300,16,0.00,0.00,2024-06-26 12:45:13
4301,17,--:--,--:--,2024-06-26 12:45:13
4302,18,0.00,0.00,2024-06-26 12:45:13
4303,19,0.00,0.00,2024-06-26 12:45:13
4304,20,0.00,0.00,2024-06-26 12:45:13
4305,21,0.00,0.00,2024-06-26 12:45:13
4306,22,--:--,--:--,2024-06-26 12:45:13
4307,23,0.00,0.00,2024-06-26 12:45:13
4308,24,--:--,--:--,2024-06-26 12:45:13
4309,25,0.00,0.00,2024-06-26 12:45:13
4310,26,0.00,0.00,2024-06-26 12:45:13
4311,27,0.00,0.00,2024-06-26 12:45:13
4312,28,0.00,0.00,2024-06-26 12:45:13
4313,1,0.00,0.00,2024-06-26 12:50:13
4314,2,0.00,0.00,2024-06-26 12:50:13
4315,3,0.00,0.00,2024-06-26 12:50:13
4316,4,0.00,9.91,2024-06-26 12:50:13
4317,5,--:--,--:--,2024-06-26 12:50:13
4318,6,10.80,50.29,2024-06-26 12:50:13
4319,7,--:--,--:--,2024-06-26 12:50:13
4320,8,--:--,--:--,2024-06-26 12:50:13
4321,9,0.00,0.00,2024-06-26 12:50:13
4322,10,0.00,0.00,2024-06-26 12:50:13
4323,11,0.00,0.00,2024-06-26 12:50:13
4324,12,0.00,0.00,2024-06-26 12:50:13
4325,13,--:--,--:--,2024-06-26 12:50:13
4326,14,0.00,0.00,2024-06-26 12:50:13
4327,15,0.00,0.00,2024-06-26 12:50:13
4328,16,0.00,0.00,2024-06-26 12:50:13
4329,17,--:--,--:--,2024-06-26 12:50:13
4330,18,0.00,0.00,2024-06-26 12:50:13
4331,19,0.00,0.00,2024-06-26 12:50:13
4332,20,0.00,0.00,2024-06-26 12:50:13
4333,21,0.00,0.00,2024-06-26 12:50:13
4334,22,--:--,--:--,2024-06-26 12:50:13
4335,23,0.00,0.00,2024-06-26 12:50:13
4336,24,--:--,--:--,2024-06-26 12:50:13
4337,25,0.00,0.00,2024-06-26 12:50:13
4338,26,0.00,0.00,2024-06-26 12:50:13
4339,27,0.00,0.00,2024-06-26 12:50:13
4340,28,0.00,0.00,2024-06-26 12:50:13
4341,1,0.00,0.00,2024-06-26 12:55:13
4342,2,0.00,0.00,2024-06-26 12:55:13
4343,3,0.00,0.00,2024-06-26 12:55:13
4344,4,0.00,9.91,2024-06-26 12:55:13
4345,5,--:--,--:--,2024-06-26 12:55:13
4346,6,19.81,51.99,2024-06-26 12:55:13
4347,7,--:--,--:--,2024-06-26 12:55:13
4348,8,--:--,--:--,2024-06-26 12:55:13
4349,9,0.00,0.00,2024-06-26 12:55:13
4350,10,0.00,0.00,2024-06-26 12:55:13
4351,11,0.00,0.00,2024-06-26 12:55:13
4352,12,0.00,0.00,2024-06-26 12:55:13
4353,13,--:--,--:--,2024-06-26 12:55:13
4354,14,0.00,0.00,2024-06-26 12:55:13
4355,15,0.00,0.00,2024-06-26 12:55:13
4356,16,0.00,0.00,2024-06-26 12:55:13
4357,17,--:--,--:--,2024-06-26 12:55:13
4358,18,0.00,0.00,2024-06-26 12:55:13
4359,19,0.00,0.00,2024-06-26 12:55:13
4360,20,0.00,0.00,2024-06-26 12:55:13
4361,21,0.00,0.00,2024-06-26 12:55:13
4362,22,--:--,--:--,2024-06-26 12:55:13
4363,23,0.00,0.00,2024-06-26 12:55:13
4364,24,--:--,--:--,2024-06-26 12:55:13
4365,25,0.00,0.00,2024-06-26 12:55:13
4366,26,0.00,0.00,2024-06-26 12:55:13
4367,27,0.00,0.00,2024-06-26 12:55:13
4368,28,0.00,0.00,2024-06-26 12:55:13
4369,1,0.00,0.00,2024-06-26 13:00:13
4370,2,0.00,0.00,2024-06-26 13:00:13
4371,3,0.00,0.00,2024-06-26 13:00:13
4372,4,0.00,9.91,2024-06-26 13:00:13
4373,5,--:--,--:--,2024-06-26 13:00:13
4374,6,16.79,52.81,2024-06-26 13:00:13
4375,7,--:--,--:--,2024-06-26 13:00:13
4376,8,--:--,--:--,2024-06-26 13:00:13
4377,9,0.00,0.00,2024-06-26 13:00:13
4378,10,0.00,0.00,2024-06-26 13:00:13
4379,11,0.00,0.00,2024-06-26 13:00:13
4380,12,0.00,0.00,2024-06-26 13:00:13
4381,13,--:--,--:--,2024-06-26 13:00:13
4382,14,0.00,0.00,2024-06-26 13:00:13
4383,15,0.00,0.00,2024-06-26 13:00:13
4384,16,0.00,0.00,2024-06-26 13:00:13
4385,17,--:--,--:--,2024-06-26 13:00:13
4386,18,0.00,0.00,2024-06-26 13:00:13
4387,19,0.00,0.00,2024-06-26 13:00:13
4388,20,0.00,0.00,2024-06-26 13:00:13
4389,21,0.00,0.00,2024-06-26 13:00:13
4390,22,--:--,--:--,2024-06-26 13:00:13
4391,23,0.00,0.00,2024-06-26 13:00:13
4392,24,--:--,--:--,2024-06-26 13:00:13
4393,25,0.00,0.00,2024-06-26 13:00:13
4394,26,0.00,0.00,2024-06-26 13:00:13
4395,27,0.00,0.00,2024-06-26 13:00:13
4396,28,0.00,0.00,2024-06-26 13:00:13
4397,1,0.00,0.00,2024-06-26 13:05:13
4398,2,0.00,0.00,2024-06-26 13:05:13
4399,3,0.00,0.00,2024-06-26 13:05:13
4400,4,0.00,9.91,2024-06-26 13:05:13
4401,5,--:--,--:--,2024-06-26 13:05:13
4402,6,16.79,54.31,2024-06-26 13:05:13
4403,7,--:--,--:--,2024-06-26 13:05:13
4404,8,--:--,--:--,2024-06-26 13:05:13
4405,9,0.00,0.00,2024-06-26 13:05:13
4406,10,0.51,0.51,2024-06-26 13:05:13
4407,11,0.00,0.00,2024-06-26 13:05:13
4408,12,0.00,0.00,2024-06-26 13:05:13
4409,13,--:--,--:--,2024-06-26 13:05:13
4410,14,0.00,0.00,2024-06-26 13:05:13
4411,15,0.00,0.00,2024-06-26 13:05:13
4412,16,0.00,0.00,2024-06-26 13:05:13
4413,17,--:--,--:--,2024-06-26 13:05:13
4414,18,0.00,0.00,2024-06-26 13:05:13
4415,19,0.00,0.00,2024-06-26 13:05:13
4416,20,0.00,0.00,2024-06-26 13:05:13
4417,21,0.00,0.00,2024-06-26 13:05:13
4418,22,--:--,--:--,2024-06-26 13:05:13
4419,23,0.00,0.00,2024-06-26 13:05:13
4420,24,--:--,--:--,2024-06-26 13:05:13
4421,25,0.00,0.00,2024-06-26 13:05:13
4422,26,0.00,0.00,2024-06-26 13:05:13
4423,27,0.00,0.00,2024-06-26 13:05:13
4424,28,0.00,0.00,2024-06-26 13:05:13
4425,1,0.00,0.00,2024-06-26 13:10:13
4426,2,0.00,0.00,2024-06-26 13:10:13
4427,3,0.00,0.00,2024-06-26 13:10:13
4428,4,0.00,9.91,2024-06-26 13:10:13
4429,5,--:--,--:--,2024-06-26 13:10:13
4430,6,22.81,56.59,2024-06-26 13:10:13
4431,7,--:--,--:--,2024-06-26 13:10:13
4432,8,--:--,--:--,2024-06-26 13:10:13
4433,9,0.00,0.00,2024-06-26 13:10:13
4434,10,0.51,0.51,2024-06-26 13:10:13
4435,11,0.00,0.00,2024-06-26 13:10:13
4436,12,0.00,0.00,2024-06-26 13:10:13
4437,13,--:--,--:--,2024-06-26 13:10:13
4438,14,0.00,0.00,2024-06-26 13:10:13
4439,15,0.00,0.00,2024-06-26 13:10:13
4440,16,0.00,0.00,2024-06-26 13:10:13
4441,17,--:--,--:--,2024-06-26 13:10:13
4442,18,0.00,0.00,2024-06-26 13:10:13
4443,19,0.00,0.00,2024-06-26 13:10:13
4444,20,0.00,0.00,2024-06-26 13:10:13
4445,21,0.00,0.00,2024-06-26 13:10:13
4446,22,--:--,--:--,2024-06-26 13:10:13
4447,23,0.00,0.00,2024-06-26 13:10:13
4448,24,--:--,--:--,2024-06-26 13:10:13
4449,25,0.00,0.00,2024-06-26 13:10:13
4450,26,0.00,0.00,2024-06-26 13:10:13
4451,27,0.00,0.00,2024-06-26 13:10:13
4452,28,0.00,0.00,2024-06-26 13:10:13
4453,1,0.00,0.00,2024-06-26 13:15:15
4454,2,0.00,0.00,2024-06-26 13:15:15
4455,3,0.00,0.00,2024-06-26 13:15:15
4456,4,0.00,9.91,2024-06-26 13:15:15
4457,5,--:--,--:--,2024-06-26 13:15:15
4458,6,19.81,58.39,2024-06-26 13:15:15
4459,7,--:--,--:--,2024-06-26 13:15:15
4460,8,--:--,--:--,2024-06-26 13:15:15
4461,9,--:--,--:--,2024-06-26 13:15:15
4462,10,0.51,0.51,2024-06-26 13:15:15
4463,11,0.00,0.00,2024-06-26 13:15:15
4464,12,0.00,0.00,2024-06-26 13:15:15
4465,13,--:--,--:--,2024-06-26 13:15:15
4466,14,0.00,0.00,2024-06-26 13:15:15
4467,15,0.00,0.00,2024-06-26 13:15:15
4468,16,0.00,0.00,2024-06-26 13:15:15
4469,17,--:--,--:--,2024-06-26 13:15:15
4470,18,0.00,0.00,2024-06-26 13:15:15
4471,19,0.00,0.00,2024-06-26 13:15:15
4472,20,0.00,0.00,2024-06-26 13:15:15
4473,21,0.00,0.00,2024-06-26 13:15:15
4474,22,--:--,--:--,2024-06-26 13:15:15
4475,23,0.00,0.00,2024-06-26 13:15:15
4476,24,--:--,--:--,2024-06-26 13:15:15
4477,25,0.00,0.00,2024-06-26 13:15:15
4478,26,0.00,0.00,2024-06-26 13:15:15
4479,27,0.00,0.00,2024-06-26 13:15:15
4480,28,0.00,0.00,2024-06-26 13:15:15
4481,1,0.00,0.00,2024-06-26 13:20:12
4482,2,0.00,0.00,2024-06-26 13:20:12
4483,3,0.00,0.00,2024-06-26 13:20:12
4484,4,0.00,9.91,2024-06-26 13:20:12
4485,5,--:--,--:--,2024-06-26 13:20:12
4486,6,13.79,58.90,2024-06-26 13:20:12
4487,7,--:--,--:--,2024-06-26 13:20:12
4488,8,--:--,--:--,2024-06-26 13:20:12
4489,9,0.00,0.00,2024-06-26 13:20:12
4490,10,0.51,0.51,2024-06-26 13:20:12
4491,11,0.00,0.00,2024-06-26 13:20:12
4492,12,0.00,0.00,2024-06-26 13:20:12
4493,13,--:--,--:--,2024-06-26 13:20:12
4494,14,0.00,0.00,2024-06-26 13:20:12
4495,15,0.00,0.00,2024-06-26 13:20:12
4496,16,0.00,0.00,2024-06-26 13:20:12
4497,17,--:--,--:--,2024-06-26 13:20:12
4498,18,0.00,0.00,2024-06-26 13:20:13
4499,19,0.00,0.00,2024-06-26 13:20:13
4500,20,0.00,0.00,2024-06-26 13:20:13
4501,21,0.00,0.00,2024-06-26 13:20:13
4502,22,--:--,--:--,2024-06-26 13:20:13
4503,23,0.00,0.00,2024-06-26 13:20:13
4504,24,--:--,--:--,2024-06-26 13:20:13
4505,25,0.00,0.00,2024-06-26 13:20:13
4506,26,0.00,0.00,2024-06-26 13:20:13
4507,27,0.00,0.00,2024-06-26 13:20:13
4508,28,0.00,0.00,2024-06-26 13:20:13
4509,1,0.00,0.00,2024-06-26 13:25:12
4510,2,0.00,0.00,2024-06-26 13:25:12
4511,3,0.00,0.00,2024-06-26 13:25:12
4512,4,0.00,9.91,2024-06-26 13:25:12
4513,5,--:--,--:--,2024-06-26 13:25:12
4514,6,4.80,58.90,2024-06-26 13:25:12
4515,7,--:--,--:--,2024-06-26 13:25:12
4516,8,--:--,--:--,2024-06-26 13:25:12
4517,9,0.00,0.00,2024-06-26 13:25:12
4518,10,0.51,0.51,2024-06-26 13:25:12
4519,11,0.00,0.00,2024-06-26 13:25:12
4520,12,0.00,0.00,2024-06-26 13:25:12
4521,13,--:--,--:--,2024-06-26 13:25:12
4522,14,0.00,0.00,2024-06-26 13:25:12
4523,15,0.00,0.00,2024-06-26 13:25:12
4524,16,0.00,0.00,2024-06-26 13:25:12
4525,17,--:--,--:--,2024-06-26 13:25:12
4526,18,0.00,0.00,2024-06-26 13:25:12
4527,19,0.00,0.00,2024-06-26 13:25:12
4528,20,0.00,0.00,2024-06-26 13:25:12
4529,21,0.00,0.00,2024-06-26 13:25:12
4530,22,--:--,--:--,2024-06-26 13:25:12
4531,23,0.00,0.00,2024-06-26 13:25:12
4532,24,--:--,--:--,2024-06-26 13:25:12
4533,25,0.00,0.00,2024-06-26 13:25:12
4534,26,0.00,0.00,2024-06-26 13:25:12
4535,27,0.00,0.00,2024-06-26 13:25:12
4536,28,0.00,0.00,2024-06-26 13:25:12
4537,1,0.00,0.00,2024-06-26 13:30:13
4538,2,0.00,0.00,2024-06-26 13:30:13
4539,3,0.00,0.00,2024-06-26 13:30:13
4540,4,0.00,9.91,2024-06-26 13:30:13
4541,5,--:--,--:--,2024-06-26 13:30:13
4542,6,0.00,58.90,2024-06-26 13:30:13
4543,7,--:--,--:--,2024-06-26 13:30:13
4544,8,--:--,--:--,2024-06-26 13:30:13
4545,9,0.00,0.00,2024-06-26 13:30:13
4546,10,0.51,0.51,2024-06-26 13:30:13
4547,11,0.00,0.00,2024-06-26 13:30:13
4548,12,0.00,0.00,2024-06-26 13:30:13
4549,13,--:--,--:--,2024-06-26 13:30:13
4550,14,0.00,0.00,2024-06-26 13:30:13
4551,15,0.00,0.00,2024-06-26 13:30:13
4552,16,0.00,0.00,2024-06-26 13:30:13
4553,17,--:--,--:--,2024-06-26 13:30:13
4554,18,0.00,0.00,2024-06-26 13:30:13
4555,19,0.00,0.00,2024-06-26 13:30:13
4556,20,0.00,0.00,2024-06-26 13:30:13
4557,21,0.00,0.00,2024-06-26 13:30:13
4558,22,--:--,--:--,2024-06-26 13:30:13
4559,23,0.00,0.00,2024-06-26 13:30:13
4560,24,--:--,--:--,2024-06-26 13:30:13
4561,25,0.00,0.00,2024-06-26 13:30:13
4562,26,0.00,0.00,2024-06-26 13:30:13
4563,27,0.00,0.00,2024-06-26 13:30:13
4564,28,0.00,0.00,2024-06-26 13:30:13
4565,1,0.00,0.00,2024-06-26 13:35:13
4566,2,0.00,0.00,2024-06-26 13:35:13
4567,3,0.00,0.00,2024-06-26 13:35:13
4568,4,0.00,9.91,2024-06-26 13:35:13
4569,5,--:--,--:--,2024-06-26 13:35:13
4570,6,0.00,58.90,2024-06-26 13:35:13
4571,7,--:--,--:--,2024-06-26 13:35:13
4572,8,--:--,--:--,2024-06-26 13:35:13
4573,9,0.00,0.00,2024-06-26 13:35:13
4574,10,0.51,0.51,2024-06-26 13:35:13
4575,11,0.00,0.00,2024-06-26 13:35:13
4576,12,0.00,0.00,2024-06-26 13:35:13
4577,13,--:--,--:--,2024-06-26 13:35:13
4578,14,0.00,0.00,2024-06-26 13:35:14
4579,15,0.00,0.00,2024-06-26 13:35:14
4580,16,0.00,0.00,2024-06-26 13:35:14
4581,17,--:--,--:--,2024-06-26 13:35:14
4582,18,0.00,0.00,2024-06-26 13:35:14
4583,19,0.00,0.00,2024-06-26 13:35:14
4584,20,0.00,0.00,2024-06-26 13:35:14
4585,21,0.00,0.00,2024-06-26 13:35:14
4586,22,--:--,--:--,2024-06-26 13:35:14
4587,23,0.00,0.00,2024-06-26 13:35:14
4588,24,--:--,--:--,2024-06-26 13:35:14
4589,25,0.00,0.00,2024-06-26 13:35:14
4590,26,0.00,0.00,2024-06-26 13:35:14
4591,27,0.00,0.00,2024-06-26 13:35:14
4592,28,0.00,0.00,2024-06-26 13:35:14
4593,1,0.00,0.00,2024-06-26 13:40:13
4594,2,0.00,0.00,2024-06-26 13:40:13
4595,3,0.00,0.00,2024-06-26 13:40:13
4596,4,0.00,9.91,2024-06-26 13:40:13
4597,5,--:--,--:--,2024-06-26 13:40:13
4598,6,0.00,58.90,2024-06-26 13:40:13
4599,7,--:--,--:--,2024-06-26 13:40:13
4600,8,--:--,--:--,2024-06-26 13:40:13
4601,9,0.00,0.00,2024-06-26 13:40:13
4602,10,0.51,0.51,2024-06-26 13:40:13
4603,11,0.00,0.00,2024-06-26 13:40:13
4604,12,0.00,0.00,2024-06-26 13:40:13
4605,13,--:--,--:--,2024-06-26 13:40:14
4606,14,0.00,0.00,2024-06-26 13:40:14
4607,15,0.00,0.00,2024-06-26 13:40:14
4608,16,0.00,0.00,2024-06-26 13:40:14
4609,17,--:--,--:--,2024-06-26 13:40:14
4610,18,0.00,0.00,2024-06-26 13:40:14
4611,19,0.00,0.00,2024-06-26 13:40:14
4612,20,0.00,0.00,2024-06-26 13:40:14
4613,21,0.00,0.00,2024-06-26 13:40:14
4614,22,--:--,--:--,2024-06-26 13:40:14
4615,23,0.00,0.00,2024-06-26 13:40:14
4616,24,--:--,--:--,2024-06-26 13:40:14
4617,25,0.00,0.00,2024-06-26 13:40:14
4618,26,0.00,0.00,2024-06-26 13:40:14
4619,27,0.00,0.00,2024-06-26 13:40:14
4620,28,0.00,0.00,2024-06-26 13:40:14
4621,1,0.00,0.00,2024-06-26 13:45:13
4622,2,0.00,0.00,2024-06-26 13:45:13
4623,3,0.00,0.00,2024-06-26 13:45:13
4624,4,0.00,9.91,2024-06-26 13:45:13
4625,5,--:--,--:--,2024-06-26 13:45:13
4626,6,0.00,58.90,2024-06-26 13:45:13
4627,7,--:--,--:--,2024-06-26 13:45:13
4628,8,--:--,--:--,2024-06-26 13:45:13
4629,9,0.00,0.00,2024-06-26 13:45:13
4630,10,0.51,0.51,2024-06-26 13:45:13
4631,11,0.00,0.00,2024-06-26 13:45:13
4632,12,0.00,0.00,2024-06-26 13:45:13
4633,13,--:--,--:--,2024-06-26 13:45:13
4634,14,0.00,0.00,2024-06-26 13:45:13
4635,15,0.00,0.00,2024-06-26 13:45:13
4636,16,0.00,0.00,2024-06-26 13:45:13
4637,17,--:--,--:--,2024-06-26 13:45:13
4638,18,0.00,0.00,2024-06-26 13:45:13
4639,19,0.00,0.00,2024-06-26 13:45:13
4640,20,0.00,0.00,2024-06-26 13:45:13
4641,21,0.00,0.00,2024-06-26 13:45:13
4642,22,--:--,--:--,2024-06-26 13:45:13
4643,23,0.00,0.00,2024-06-26 13:45:13
4644,24,--:--,--:--,2024-06-26 13:45:13
4645,25,0.00,0.00,2024-06-26 13:45:13
4646,26,0.00,0.00,2024-06-26 13:45:13
4647,27,0.00,0.00,2024-06-26 13:45:13
4648,28,0.00,0.00,2024-06-26 13:45:13
4649,1,0.00,0.00,2024-06-26 13:50:14
4650,2,0.00,0.00,2024-06-26 13:50:14
4651,3,0.00,0.00,2024-06-26 13:50:14
4652,4,0.00,9.91,2024-06-26 13:50:14
4653,5,--:--,--:--,2024-06-26 13:50:14
4654,6,0.00,58.90,2024-06-26 13:50:14
4655,7,--:--,--:--,2024-06-26 13:50:14
4656,8,--:--,--:--,2024-06-26 13:50:14
4657,9,0.00,0.00,2024-06-26 13:50:14
4658,10,0.51,0.51,2024-06-26 13:50:14
4659,11,0.00,0.00,2024-06-26 13:50:14
4660,12,0.00,0.00,2024-06-26 13:50:14
4661,13,--:--,--:--,2024-06-26 13:50:14
4662,14,0.00,0.00,2024-06-26 13:50:14
4663,15,0.00,0.00,2024-06-26 13:50:14
4664,16,0.00,0.00,2024-06-26 13:50:14
4665,17,--:--,--:--,2024-06-26 13:50:14
4666,18,0.00,0.00,2024-06-26 13:50:14
4667,19,0.00,0.00,2024-06-26 13:50:14
4668,20,0.00,0.00,2024-06-26 13:50:14
4669,21,0.00,0.00,2024-06-26 13:50:14
4670,22,--:--,--:--,2024-06-26 13:50:14
4671,23,0.00,0.00,2024-06-26 13:50:14
4672,24,--:--,--:--,2024-06-26 13:50:14
4673,25,0.00,0.00,2024-06-26 13:50:14
4674,26,0.00,0.00,2024-06-26 13:50:14
4675,27,0.00,0.00,2024-06-26 13:50:14
4676,28,0.00,0.00,2024-06-26 13:50:14
4677,1,0.00,0.00,2024-06-26 13:55:10
4678,2,0.00,0.00,2024-06-26 13:55:10
4679,3,0.00,0.00,2024-06-26 13:55:10
4680,4,0.00,9.91,2024-06-26 13:55:10
4681,5,--:--,--:--,2024-06-26 13:55:10
4682,6,0.00,58.90,2024-06-26 13:55:10
4683,7,--:--,--:--,2024-06-26 13:55:10
4684,8,--:--,--:--,2024-06-26 13:55:10
4685,9,0.00,0.00,2024-06-26 13:55:10
4686,10,0.51,0.51,2024-06-26 13:55:10
4687,11,0.00,0.00,2024-06-26 13:55:10
4688,12,0.00,0.00,2024-06-26 13:55:10
4689,13,--:--,--:--,2024-06-26 13:55:10
4690,14,0.00,0.00,2024-06-26 13:55:10
4691,15,0.00,0.00,2024-06-26 13:55:10
4692,16,0.00,0.00,2024-06-26 13:55:10
4693,17,--:--,--:--,2024-06-26 13:55:10
4694,18,0.00,0.00,2024-06-26 13:55:10
4695,19,0.00,0.00,2024-06-26 13:55:10
4696,20,0.00,0.00,2024-06-26 13:55:10
4697,21,0.00,0.00,2024-06-26 13:55:10
4698,22,--:--,--:--,2024-06-26 13:55:10
4699,23,0.00,0.00,2024-06-26 13:55:10
4700,24,--:--,--:--,2024-06-26 13:55:11
4701,25,0.00,0.00,2024-06-26 13:55:11
